grade,model,skill,k,r,replicate
4,gpt-4o,Operations & Algebraic Thinking,0,0.75,3
4,gpt-4o,Measurement & Data,1,0.11764705882352951,4
4,gpt-4o,Number & Operations in Base Ten,0,0.7333333333333333,4
4,gpt-4o,Number & Operations—Fractions,0,0.8,4
4,gpt-4o,Operations & Algebraic Thinking,0,0.75,4
4,gpt-4o,Measurement & Data,0,0.8235294117647058,0
4,gpt-4o,Number & Operations in Base Ten,1,0.06666666666666654,0
4,gpt-4o,Number & Operations—Fractions,0,0.6,0
4,gpt-4o,Operations & Algebraic Thinking,0,0.8125,0
4,gpt-4o,Measurement & Data,0,0.8235294117647058,1
4,gpt-4o,Number & Operations in Base Ten,1,0.06666666666666654,1
4,gpt-4o,Number & Operations—Fractions,0,0.6,1
4,gpt-4o,Operations & Algebraic Thinking,0,0.8125,1
4,gpt-4o,Measurement & Data,0,0.7647058823529411,2
4,gpt-4o,Number & Operations in Base Ten,1,0.2,2
4,gpt-4o,Number & Operations—Fractions,0,0.5,2
4,gpt-4o,Operations & Algebraic Thinking,0,0.6874999999999999,2
4,gpt-4o,Measurement & Data,0,0.8235294117647058,3
4,gpt-4o,Number & Operations in Base Ten,1,0.06666666666666654,3
4,gpt-4o,Number & Operations—Fractions,0,0.6,3
4,gpt-4o,Operations & Algebraic Thinking,0,0.75,3
4,gpt-4o,Measurement & Data,0,0.7647058823529411,4
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,4
4,gpt-4o,Number & Operations—Fractions,0,0.55,4
4,gpt-4o,Operations & Algebraic Thinking,0,0.8125,4
4,gpt-4o,Measurement & Data,1,0.05882352941176466,0
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,0
4,gpt-4o,Number & Operations—Fractions,0,0.55,0
4,gpt-4o,Operations & Algebraic Thinking,0,0.8125,0
4,gpt-4o,Measurement & Data,1,0.05882352941176466,1
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,1
4,gpt-4o,Number & Operations—Fractions,0,0.6,1
4,gpt-4o,Operations & Algebraic Thinking,0,0.75,1
4,gpt-4o,Measurement & Data,1,0.05882352941176466,2
4,gpt-4o,Number & Operations in Base Ten,1,0.06666666666666654,2
4,gpt-4o,Number & Operations—Fractions,0,0.55,2
4,gpt-4o,Operations & Algebraic Thinking,0,0.8125,2
4,gpt-4o,Measurement & Data,1,0.05882352941176466,3
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,3
4,gpt-4o,Number & Operations—Fractions,0,0.45000000000000007,3
4,gpt-4o,Operations & Algebraic Thinking,0,0.8749999999999999,3
4,gpt-4o,Measurement & Data,1,0.05882352941176466,4
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,4
4,gpt-4o,Number & Operations—Fractions,0,0.5,4
4,gpt-4o,Operations & Algebraic Thinking,0,0.6874999999999999,4
4,gpt-4o,Measurement & Data,0,0.7058823529411765,0
4,gpt-4o,Number & Operations in Base Ten,0,0.6666666666666666,0
4,gpt-4o,Number & Operations—Fractions,1,0.050000000000000086,0
4,gpt-4o,Operations & Algebraic Thinking,0,0.75,0
4,gpt-4o,Measurement & Data,0,0.7058823529411765,1
4,gpt-4o,Number & Operations in Base Ten,0,0.7333333333333333,1
4,gpt-4o,Number & Operations—Fractions,1,0.15,1
4,gpt-4o,Operations & Algebraic Thinking,0,0.625,1
4,gpt-4o,Measurement & Data,0,0.6470588235294118,2
4,gpt-4o,Number & Operations in Base Ten,0,0.7333333333333333,2
4,gpt-4o,Number & Operations—Fractions,1,0.15,2
4,gpt-4o,Operations & Algebraic Thinking,0,0.625,2
4,gpt-4o,Measurement & Data,0,0.7058823529411765,3
4,gpt-4o,Number & Operations in Base Ten,0,0.6666666666666666,3
4,gpt-4o,Number & Operations—Fractions,1,0.050000000000000086,3
4,gpt-4o,Operations & Algebraic Thinking,0,0.625,3
4,gpt-4o,Measurement & Data,0,0.7058823529411765,4
4,gpt-4o,Number & Operations in Base Ten,0,0.6,4
4,gpt-4o,Number & Operations—Fractions,1,0.10000000000000003,4
4,gpt-4o,Operations & Algebraic Thinking,0,0.75,4
4,gpt-4o,Measurement & Data,1,0.11764705882352951,0
4,gpt-4o,Number & Operations in Base Ten,0,0.6666666666666666,0
4,gpt-4o,Number & Operations—Fractions,1,0.15,0
4,gpt-4o,Operations & Algebraic Thinking,0,0.6874999999999999,0
4,gpt-4o,Measurement & Data,1,0.11764705882352951,1
4,gpt-4o,Number & Operations in Base Ten,0,0.6666666666666666,1
4,gpt-4o,Number & Operations—Fractions,1,0.050000000000000086,1
4,gpt-4o,Operations & Algebraic Thinking,0,0.75,1
4,gpt-4o,Measurement & Data,1,0.05882352941176466,2
4,gpt-4o,Number & Operations in Base Ten,0,0.4,2
4,gpt-4o,Number & Operations—Fractions,1,0.050000000000000086,2
4,gpt-4o,Operations & Algebraic Thinking,0,0.75,2
4,gpt-4o,Measurement & Data,1,0.11764705882352951,3
4,gpt-4o,Number & Operations in Base Ten,0,0.6,3
4,gpt-4o,Number & Operations—Fractions,1,0.20000000000000007,3
4,gpt-4o,Operations & Algebraic Thinking,0,0.75,3
4,gpt-4o,Measurement & Data,1,0.11764705882352951,4
4,gpt-4o,Number & Operations in Base Ten,0,0.6,4
4,gpt-4o,Number & Operations—Fractions,1,0.0,4
4,gpt-4o,Operations & Algebraic Thinking,0,0.6874999999999999,4
4,gpt-4o,Measurement & Data,0,0.7058823529411765,0
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,0
4,gpt-4o,Number & Operations—Fractions,1,0.20000000000000007,0
4,gpt-4o,Operations & Algebraic Thinking,0,0.8749999999999999,0
4,gpt-4o,Measurement & Data,0,0.7647058823529411,1
4,gpt-4o,Number & Operations in Base Ten,1,0.06666666666666654,1
4,gpt-4o,Number & Operations—Fractions,1,0.0,1
4,gpt-4o,Operations & Algebraic Thinking,0,0.8749999999999999,1
4,gpt-4o,Measurement & Data,0,0.7058823529411765,2
4,gpt-4o,Number & Operations in Base Ten,1,0.0,2
4,gpt-4o,Number & Operations—Fractions,1,0.0,2
4,gpt-4o,Operations & Algebraic Thinking,0,0.75,2
4,gpt-4o,Measurement & Data,0,0.6470588235294118,3
4,gpt-4o,Number & Operations in Base Ten,1,0.06666666666666654,3
4,gpt-4o,Number & Operations—Fractions,1,0.10000000000000003,3
4,gpt-4o,Operations & Algebraic Thinking,0,0.8749999999999999,3
4,gpt-4o,Measurement & Data,0,0.7647058823529411,4
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,4
4,gpt-4o,Number & Operations—Fractions,1,-0.049999999999999954,4
4,gpt-4o,Operations & Algebraic Thinking,0,0.75,4
4,gpt-4o,Measurement & Data,1,0.0,0
4,gpt-4o,Number & Operations in Base Ten,1,0.0,0
4,gpt-4o,Number & Operations—Fractions,1,0.10000000000000003,0
4,gpt-4o,Operations & Algebraic Thinking,0,0.75,0
4,gpt-4o,Measurement & Data,1,0.0,1
4,gpt-4o,Number & Operations in Base Ten,1,0.2,1
4,gpt-4o,Number & Operations—Fractions,1,0.050000000000000086,1
4,gpt-4o,Operations & Algebraic Thinking,0,0.6874999999999999,1
4,gpt-4o,Measurement & Data,1,0.17647058823529416,2
4,gpt-4o,Number & Operations in Base Ten,1,0.06666666666666654,2
4,gpt-4o,Number & Operations—Fractions,1,-0.049999999999999954,2
4,gpt-4o,Operations & Algebraic Thinking,0,0.625,2
4,gpt-4o,Measurement & Data,1,0.11764705882352951,3
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,3
4,gpt-4o,Number & Operations—Fractions,1,0.050000000000000086,3
4,gpt-4o,Operations & Algebraic Thinking,0,0.5625,3
4,gpt-4o,Measurement & Data,1,0.05882352941176466,4
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,4
4,gpt-4o,Number & Operations—Fractions,1,0.050000000000000086,4
4,gpt-4o,Operations & Algebraic Thinking,0,0.625,4
4,gpt-4o,Measurement & Data,0,0.6470588235294118,0
4,gpt-4o,Number & Operations in Base Ten,0,0.8,0
4,gpt-4o,Number & Operations—Fractions,0,0.85,0
4,gpt-4o,Operations & Algebraic Thinking,1,0.0,0
4,gpt-4o,Measurement & Data,0,0.6470588235294118,1
4,gpt-4o,Number & Operations in Base Ten,0,0.7333333333333333,1
4,gpt-4o,Number & Operations—Fractions,0,0.8,1
4,gpt-4o,Operations & Algebraic Thinking,1,0.0,1
4,gpt-4o,Measurement & Data,0,0.6470588235294118,2
4,gpt-4o,Number & Operations in Base Ten,0,0.6666666666666666,2
4,gpt-4o,Number & Operations—Fractions,0,0.75,2
4,gpt-4o,Operations & Algebraic Thinking,1,0.062499999999999944,2
4,gpt-4o,Measurement & Data,0,0.5294117647058824,3
4,gpt-4o,Number & Operations in Base Ten,0,0.7333333333333333,3
4,gpt-4o,Number & Operations—Fractions,0,0.8,3
4,gpt-4o,Operations & Algebraic Thinking,1,0.062499999999999944,3
4,gpt-4o,Measurement & Data,0,0.5882352941176471,4
4,gpt-4o,Number & Operations in Base Ten,0,0.6666666666666666,4
4,gpt-4o,Number & Operations—Fractions,0,0.7000000000000001,4
4,gpt-4o,Operations & Algebraic Thinking,1,0.062499999999999944,4
4,gpt-4o,Measurement & Data,1,0.05882352941176466,0
4,gpt-4o,Number & Operations in Base Ten,0,0.7333333333333333,0
4,gpt-4o,Number & Operations—Fractions,0,0.5,0
4,gpt-4o,Operations & Algebraic Thinking,1,0.0,0
4,gpt-4o,Measurement & Data,1,-0.11764705882352933,1
4,gpt-4o,Number & Operations in Base Ten,0,0.6666666666666666,1
4,gpt-4o,Number & Operations—Fractions,0,0.7000000000000001,1
4,gpt-4o,Operations & Algebraic Thinking,1,0.062499999999999944,1
4,gpt-4o,Measurement & Data,1,-0.11764705882352933,2
4,gpt-4o,Number & Operations in Base Ten,0,0.6666666666666666,2
4,gpt-4o,Number & Operations—Fractions,0,0.7000000000000001,2
4,gpt-4o,Operations & Algebraic Thinking,1,0.062499999999999944,2
4,gpt-4o,Measurement & Data,1,0.0,3
4,gpt-4o,Number & Operations in Base Ten,0,0.7333333333333333,3
4,gpt-4o,Number & Operations—Fractions,0,0.7000000000000001,3
4,gpt-4o,Operations & Algebraic Thinking,1,-0.06250000000000011,3
4,gpt-4o,Measurement & Data,1,-0.11764705882352933,4
4,gpt-4o,Number & Operations in Base Ten,0,0.6666666666666666,4
4,gpt-4o,Number & Operations—Fractions,0,0.7000000000000001,4
4,gpt-4o,Operations & Algebraic Thinking,1,0.062499999999999944,4
4,gpt-4o,Measurement & Data,0,0.7058823529411765,0
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,0
4,gpt-4o,Number & Operations—Fractions,0,0.7000000000000001,0
4,gpt-4o,Operations & Algebraic Thinking,1,-0.06250000000000011,0
4,gpt-4o,Measurement & Data,0,0.7647058823529411,1
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,1
4,gpt-4o,Number & Operations—Fractions,0,0.75,1
4,gpt-4o,Operations & Algebraic Thinking,1,-0.06250000000000011,1
4,gpt-4o,Measurement & Data,0,0.7647058823529411,2
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,2
4,gpt-4o,Number & Operations—Fractions,0,0.6,2
4,gpt-4o,Operations & Algebraic Thinking,1,-0.06250000000000011,2
4,gpt-4o,Measurement & Data,0,0.7647058823529411,3
4,gpt-4o,Number & Operations in Base Ten,1,0.2,3
4,gpt-4o,Number & Operations—Fractions,0,0.7000000000000001,3
4,gpt-4o,Operations & Algebraic Thinking,1,-0.06250000000000011,3
4,gpt-4o,Measurement & Data,0,0.7058823529411765,4
4,gpt-4o,Number & Operations in Base Ten,1,0.06666666666666654,4
4,gpt-4o,Number & Operations—Fractions,0,0.7000000000000001,4
4,gpt-4o,Operations & Algebraic Thinking,1,-0.06250000000000011,4
4,gpt-4o,Measurement & Data,1,0.0,0
4,gpt-4o,Number & Operations in Base Ten,1,0.2,0
4,gpt-4o,Number & Operations—Fractions,0,0.65,0
4,gpt-4o,Operations & Algebraic Thinking,1,0.0,0
4,gpt-4o,Measurement & Data,1,0.05882352941176466,1
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,1
4,gpt-4o,Number & Operations—Fractions,0,0.7000000000000001,1
4,gpt-4o,Operations & Algebraic Thinking,1,-0.06250000000000011,1
4,gpt-4o,Measurement & Data,1,0.0,2
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,2
4,gpt-4o,Number & Operations—Fractions,0,0.7000000000000001,2
4,gpt-4o,Operations & Algebraic Thinking,1,-0.06250000000000011,2
4,gpt-4o,Measurement & Data,1,0.05882352941176466,3
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,3
4,gpt-4o,Number & Operations—Fractions,0,0.65,3
4,gpt-4o,Operations & Algebraic Thinking,1,-0.06250000000000011,3
4,gpt-4o,Measurement & Data,1,-0.05882352941176466,4
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,4
4,gpt-4o,Number & Operations—Fractions,0,0.55,4
4,gpt-4o,Operations & Algebraic Thinking,1,-0.06250000000000011,4
4,gpt-4o,Measurement & Data,0,0.6470588235294118,0
4,gpt-4o,Number & Operations in Base Ten,0,0.5333333333333333,0
4,gpt-4o,Number & Operations—Fractions,1,0.10000000000000003,0
4,gpt-4o,Operations & Algebraic Thinking,1,0.062499999999999944,0
4,gpt-4o,Measurement & Data,0,0.8235294117647058,1
4,gpt-4o,Number & Operations in Base Ten,0,0.6,1
4,gpt-4o,Number & Operations—Fractions,1,0.15,1
4,gpt-4o,Operations & Algebraic Thinking,1,0.062499999999999944,1
4,gpt-4o,Measurement & Data,0,0.8235294117647058,2
4,gpt-4o,Number & Operations in Base Ten,0,0.5333333333333333,2
4,gpt-4o,Number & Operations—Fractions,1,0.050000000000000086,2
4,gpt-4o,Operations & Algebraic Thinking,1,0.0,2
4,gpt-4o,Measurement & Data,0,0.8235294117647058,3
4,gpt-4o,Number & Operations in Base Ten,0,0.5333333333333333,3
4,gpt-4o,Number & Operations—Fractions,1,0.050000000000000086,3
4,gpt-4o,Operations & Algebraic Thinking,1,0.0,3
4,gpt-4o,Measurement & Data,0,0.7058823529411765,4
4,gpt-4o,Number & Operations in Base Ten,0,0.5333333333333333,4
4,gpt-4o,Number & Operations—Fractions,1,0.0,4
4,gpt-4o,Operations & Algebraic Thinking,1,0.062499999999999944,4
4,gpt-4o,Measurement & Data,1,0.0,0
4,gpt-4o,Number & Operations in Base Ten,0,0.33333333333333326,0
4,gpt-4o,Number & Operations—Fractions,1,0.050000000000000086,0
4,gpt-4o,Operations & Algebraic Thinking,1,0.062499999999999944,0
4,gpt-4o,Measurement & Data,1,0.0,1
4,gpt-4o,Number & Operations in Base Ten,0,0.4666666666666666,1
4,gpt-4o,Number & Operations—Fractions,1,-0.049999999999999954,1
4,gpt-4o,Operations & Algebraic Thinking,1,0.062499999999999944,1
4,gpt-4o,Measurement & Data,1,0.05882352941176466,2
4,gpt-4o,Number & Operations in Base Ten,0,0.33333333333333326,2
4,gpt-4o,Number & Operations—Fractions,1,0.050000000000000086,2
4,gpt-4o,Operations & Algebraic Thinking,1,0.062499999999999944,2
4,gpt-4o,Measurement & Data,1,0.0,3
4,gpt-4o,Number & Operations in Base Ten,0,0.4666666666666666,3
4,gpt-4o,Number & Operations—Fractions,1,0.0,3
4,gpt-4o,Operations & Algebraic Thinking,1,0.062499999999999944,3
4,gpt-4o,Measurement & Data,1,0.0,4
4,gpt-4o,Number & Operations in Base Ten,0,0.6,4
4,gpt-4o,Number & Operations—Fractions,1,0.10000000000000003,4
4,gpt-4o,Operations & Algebraic Thinking,1,0.062499999999999944,4
4,gpt-4o,Measurement & Data,0,0.7647058823529411,0
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,0
4,gpt-4o,Number & Operations—Fractions,1,-0.049999999999999954,0
4,gpt-4o,Operations & Algebraic Thinking,1,0.0,0
4,gpt-4o,Measurement & Data,0,0.7647058823529411,1
4,gpt-4o,Number & Operations in Base Ten,1,0.2,1
4,gpt-4o,Number & Operations—Fractions,1,-0.09999999999999991,1
4,gpt-4o,Operations & Algebraic Thinking,1,0.062499999999999944,1
4,gpt-4o,Measurement & Data,0,0.7058823529411765,2
4,gpt-4o,Number & Operations in Base Ten,1,0.2,2
4,gpt-4o,Number & Operations—Fractions,1,-0.049999999999999954,2
4,gpt-4o,Operations & Algebraic Thinking,1,0.0,2
4,gpt-4o,Measurement & Data,0,0.7647058823529411,3
4,gpt-4o,Number & Operations in Base Ten,1,0.2,3
4,gpt-4o,Number & Operations—Fractions,1,-0.09999999999999991,3
4,gpt-4o,Operations & Algebraic Thinking,1,0.0,3
4,gpt-4o,Measurement & Data,0,0.7647058823529411,4
4,gpt-4o,Number & Operations in Base Ten,1,0.13333333333333328,4
4,gpt-4o,Number & Operations—Fractions,1,0.0,4
4,gpt-4o,Operations & Algebraic Thinking,1,0.0,4
4,claude-sonnet-4-5-20250929,Measurement & Data,0,0.6190476190476191,0
4,claude-sonnet-4-5-20250929,Number & Operations in Base Ten,0,0.6,0
4,claude-sonnet-4-5-20250929,Number & Operations—Fractions,0,0.9166666666666666,0
4,claude-sonnet-4-5-20250929,Operations & Algebraic Thinking,0,0.6666666666666666,0
4,claude-sonnet-4-5-20250929,Measurement & Data,1,0.6190476190476191,0
4,claude-sonnet-4-5-20250929,Number & Operations in Base Ten,0,0.7333333333333333,0
4,claude-sonnet-4-5-20250929,Number & Operations—Fractions,0,0.9166666666666666,0
4,claude-sonnet-4-5-20250929,Operations & Algebraic Thinking,0,0.611111111111111,0
4,claude-sonnet-4-5-20250929,Measurement & Data,1,0.6190476190476191,1
4,claude-sonnet-4-5-20250929,Number & Operations in Base Ten,0,0.8,1
4,claude-sonnet-4-5-20250929,Number & Operations—Fractions,0,0.9166666666666666,1
4,claude-sonnet-4-5-20250929,Operations & Algebraic Thinking,0,0.611111111111111,1
4,claude-sonnet-4-5-20250929,Measurement & Data,1,0.6190476190476191,2
4,claude-sonnet-4-5-20250929,Number & Operations in Base Ten,0,0.7333333333333333,2
4,claude-sonnet-4-5-20250929,Number & Operations—Fractions,0,0.9166666666666666,2
4,claude-sonnet-4-5-20250929,Operations & Algebraic Thinking,0,0.5,2
4,claude-sonnet-4-5-20250929,Measurement & Data,1,0.6666666666666667,3
4,claude-sonnet-4-5-20250929,Number & Operations in Base Ten,0,0.7333333333333333,3
4,claude-sonnet-4-5-20250929,Number & Operations—Fractions,0,0.9166666666666666,3
4,claude-sonnet-4-5-20250929,Operations & Algebraic Thinking,0,0.7222222222222222,3
4,claude-sonnet-4-5-20250929,Measurement & Data,1,0.6190476190476191,4
4,claude-sonnet-4-5-20250929,Number & Operations in Base Ten,0,0.9333333333333332,4
4,claude-sonnet-4-5-20250929,Number & Operations—Fractions,0,0.9166666666666666,4
4,claude-sonnet-4-5-20250929,Operations & Algebraic Thinking,0,0.6666666666666666,4
4,claude-sonnet-4-5-20250929,Measurement & Data,0,0.42857142857142855,0
4,claude-sonnet-4-5-20250929,Number & Operations in Base Ten,1,0.2,0
4,claude-sonnet-4-5-20250929,Number & Operations—Fractions,0,0.9166666666666666,0
4,claude-sonnet-4-5-20250929,Operations & Algebraic Thinking,0,0.5555555555555556,0
4,claude-sonnet-4-5-20250929,Measurement & Data,0,0.6190476190476191,1
4,claude-sonnet-4-5-20250929,Number & Operations in Base Ten,1,0.26666666666666666,1
4,claude-sonnet-4-5-20250929,Number & Operations—Fractions,0,0.9166666666666666,1
4,claude-sonnet-4-5-20250929,Operations & Algebraic Thinking,0,0.5555555555555556,1
4,claude-sonnet-4-5-20250929,Measurement & Data,0,0.5238095238095238,2
4,claude-sonnet-4-5-20250929,Number & Operations in Base Ten,1,0.26666666666666666,2
4,claude-sonnet-4-5-20250929,Number & Operations—Fractions,0,0.9166666666666666,2
4,claude-sonnet-4-5-20250929,Operations & Algebraic Thinking,0,0.5555555555555556,2
4,claude-sonnet-4-5-20250929,Measurement & Data,0,0.5238095238095238,3
4,claude-sonnet-4-5-20250929,Number & Operations in Base Ten,1,0.33333333333333326,3
4,claude-sonnet-4-5-20250929,Number & Operations—Fractions,0,0.9166666666666666,3
4,claude-sonnet-4-5-20250929,Operations & Algebraic Thinking,0,0.5555555555555556,3
4,claude-sonnet-4-5-20250929,Measurement & Data,0,0.4761904761904762,4
4,claude-sonnet-4-5-20250929,Number & Operations in Base Ten,1,0.33333333333333326,4
4,claude-sonnet-4-5-20250929,Number & Operations—Fractions,0,0.9166666666666666,4
4,claude-sonnet-4-5-20250929,Operations & Algebraic Thinking,0,0.5555555555555556,4
4,claude-sonnet-4-5-20250929,Measurement & Data,1,0.380952380952381,0
4,claude-sonnet-4-5-20250929,Number & Operations in Base Ten,1,0.06666666666666654,0
4,claude-sonnet-4-5-20250929,Number & Operations—Fractions,0,0.9166666666666666,0
